fdcId,identifier,identifierType,foodType,foodDescription,value,foodWeight,valueUnit,foodMeasure,measureValue
1999627,11987,NDB #,Foundation,"Mushroom, oyster",0.0,100.0,g,"100 g",0.0
1999632,100260,NDB #,Foundation,"Spinach, baby",0.0,100.0,g,"100 g",0.0
1999628,11238,NDB #,Foundation,"Mushrooms, shiitake",0.0,100.0,g,"100 g",0.0
1999631,14091,NDB #,Foundation,"Almond milk, unsweetened, plain, shelf stable",0.0,100.0,g,"100 g",0.0
1999630,16222,NDB #,Foundation,"Soy milk, unsweetened, plain, shelf stable",0.0,100.0,g,"100 g",0.0
1750341,9503,NDB #,Foundation,"Apples, gala, with skin, raw",0.0,100.0,g,"100 g",0.0
1750340,9504,NDB #,Foundation,"Apples, fuji, with skin, raw",0.0,100.0,g,"100 g",0.0
1750343,9501,NDB #,Foundation,"Apples, honeycrisp, with skin, raw",0.0,100.0,g,"100 g",0.0
1750342,9502,NDB #,Foundation,"Apples, granny smith, with skin, raw",0.0,100.0,g,"100 g",0.0
1750339,9500,NDB #,Foundation,"Apples, red delicious, with skin, raw",0.0,100.0,g,"100 g",0.0
1105314,9040,NDB #,Foundation,"Bananas, ripe and slightly ripe, raw",0.209,115.0,g,"1 Banana, Peeled",0.24
1105073,100254,NDB #,Foundation,"Bananas, overripe, raw",0.234,110.0,g,"1 Banana, Peeled",0.257
1104913,100256,NDB #,Foundation,"Flour, pastry, unenriched, unbleached",0.065,100.0,g,"100 g",0.065
1104812,20090,NDB #,Foundation,"Flour, rice, brown",0.117,100.0,g,"100 g",0.117
1104705,16117,NDB #,Foundation,"Flour, soy, defatted",0.618,100.0,g,"100 g",0.618
1104766,16115,NDB #,Foundation,"Flour, soy, full-fat",0.34,100.0,g,"100 g",0.34
790508,1001,NDB #,Foundation,"Butter, stick, salted",0.0,100.0,g,"100 g",0.0
790214,20061,NDB #,Foundation,"Flour, rice, white, unenriched",0.052,100.0,g,"100 g",0.052
790276,100251,NDB #,Foundation,"Flour, corn, yellow, fine meal, enriched",0.13,100.0,g,"100 g",0.13
790146,20083,NDB #,Foundation,"Flour, bread, white, enriched, unbleached",0.079,100.0,g,"100 g",0.079
790018,20481,NDB #,Foundation,"Flour, wheat, all-purpose, unenriched, unbleached",0.085,100.0,g,"100 g",0.085
789951,20581,NDB #,Foundation,"Flour, wheat, all-purpose, enriched, unbleached",0.079,100.0,g,"100 g",0.079
789890,20081,NDB #,Foundation,"Flour, wheat, all-purpose, enriched, bleached",0.066,100.0,g,"100 g",0.066
790085,20080,NDB #,Foundation,"Flour, whole wheat, unenriched",0.268,100.0,g,"100 g",0.268
748967,1123,NDB #,Foundation,"Eggs, Grade A, Large, egg whole",0.063,50.3,g,"1 egg, whole without shell",0.032
747447,11090,NDB #,Foundation,"Broccoli, raw",0.191,76.0,g,"1 cup, chopped",0.145
747448,9316,NDB #,Foundation,"Strawberries, raw",0.035,100.0,g,"100 g",0.035
746785,5666,NDB #,Foundation,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",0.497,155.0,g,"1 paired cooked w, crumbles",0.77
746783,7919,NDB #,Foundation,"Sausage, turkey, breakfast links, mild, raw",0.335,27.9,g,"1 link",0.093
746783,7919,NDB #,Foundation,"Sausage, turkey, breakfast links, mild, raw",0.335,450.0,g,"1 package",1.51
746781,100173,NDB #,Foundation,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",0.554,80.4,g,"1 link, medium",0.445
746781,100173,NDB #,Foundation,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",0.554,185.0,g,"1 cup, ground",1.02
746781,100173,NDB #,Foundation,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",0.554,186.0,g,"1 link, long",1.03
746780,7089,NDB #,Foundation,"Sausage, Italian, pork, mild, cooked, pan-fried",0.343,86.6,g,"1 link, medium",0.297
746782,1077,NDB #,Foundation,"Milk, whole, 3.25% milkfat, with added vitamin D",0.061,249.0,g,"1 cup",0.152
746777,6164,NDB #,Foundation,"Sauce, salsa, ready-to-serve",0.176,35.7,g,"2 tablespoon",0.063
746778,1079,NDB #,Foundation,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",0.061,245.0,g,"1 cup",0.149
746779,7954,NDB #,Foundation,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",0.15,18.6,g,"1 link",0.028
746776,1085,NDB #,Foundation,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",0.058,246.0,g,"1 cup",0.143
746771,9202,NDB #,Foundation,"Oranges, raw, navels",0.079,140.0,g,"1 each,  2-7/8 dia",0.111
746771,9202,NDB #,Foundation,"Oranges, raw, navels",0.079,165.0,g,"1 cup, sections no membranes",0.13
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.04,55.0,g,"1 wedge, small (1/8 of small melon)",0.022
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.04,552.0,g,"1 each, medium (about 5 dia)",0.221
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.04,156.0,g,"1 cup, diced",0.062
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.04,138.0,g,"10 pieces, balls",0.055
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.04,160.0,g,"1 cup, cubes",0.064
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.04,814.0,g,"1 each, large (about 6-1/2 dia)",0.326
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.04,441.0,g,"1 each, small (about 4-1/4 dia)",0.176
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.04,102.0,g,"1 wedge, large (1/8 of large melon)",0.041
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.04,69.0,g,"1 wedge, medium (1/8 of medium melon)",0.028
746773,9412,NDB #,Foundation,"Pears, raw, bartlett",0.026,148.0,g,"1 each, small",0.038
746773,9412,NDB #,Foundation,"Pears, raw, bartlett",0.026,230.0,g,"1 each, large",0.06
746773,9412,NDB #,Foundation,"Pears, raw, bartlett",0.026,178.0,g,"1 each, medium",0.046
746773,9412,NDB #,Foundation,"Pears, raw, bartlett",0.026,140.0,g,"1 cup, slices",0.036
746772,1082,NDB #,Foundation,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",0.06,246.0,g,"1 cup",0.148
746769,11251,NDB #,Foundation,"Lettuce, cos or romaine, raw",0.078,581.0,g,"1 bunch",0.453
746774,36622,NDB #,Foundation,"Restaurant, Chinese, sweet and sour pork",0.17,41.8,g,"3 pieces",0.071
746774,36622,NDB #,Foundation,"Restaurant, Chinese, sweet and sour pork",0.17,611.0,g,"1 order",1.04
746767,1040,NDB #,Foundation,"Cheese, swiss",0.07,10.9,g,"1 slice, thin",0.008
746767,1040,NDB #,Foundation,"Cheese, swiss",0.07,21.9,g,"1 slice, regular",0.015
746766,1036,NDB #,Foundation,"Cheese, ricotta, whole milk",0.099,129.0,g,"0.5 cup",0.128
746766,1036,NDB #,Foundation,"Cheese, ricotta, whole milk",0.099,258.0,g,"1 cup",0.255
746766,1036,NDB #,Foundation,"Cheese, ricotta, whole milk",0.099,64.6,g,"0.2 cup",0.064
746768,9094,NDB #,Foundation,"Figs, dried, uncooked",0.106,149.0,g,"1 cup",0.158
746768,9094,NDB #,Foundation,"Figs, dried, uncooked",0.106,8.4,g,"1 each",0.009
746765,1227,NDB #,Foundation,"Cheese, dry white, queso seco",0.091,97.3,g,"1 cup, grated",0.089
746763,13236,NDB #,Foundation,"Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8 fat, choice, cooked, grilled",0.753,360.0,g,"1 steak, cooked",2.71
746761,23359,NDB #,Foundation,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0 fat, select, raw",0.626,788.0,g,"1 roast, raw",4.93
746760,23362,NDB #,Foundation,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0 fat, select, raw",0.638,690.0,g,"1 roast, raw",4.4
746759,23385,NDB #,Foundation,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8 fat, choice, raw",0.575,284.0,g,"1 steak, raw",1.63
746758,23377,NDB #,Foundation,"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0 fat, select, cooked, roasted",0.67,462.0,g,"1 roast, cooked",3.1
746762,13468,NDB #,Foundation,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8 fat, select, raw",0.751,525.0,g,"1 steak, raw",3.94
746764,11130,NDB #,Foundation,"Carrots, frozen, unprepared",0.088,100.0,g,"100 g",0.088
335240,18075,NDB #,Foundation,"Bread, whole-wheat, commercially prepared",0.216,32.1,g,"1 slice",0.069
334720,36408,NDB #,Foundation,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",0.172,126.0,g,"1 piece",0.217
334628,36412,NDB #,Foundation,"Restaurant, Latino, tamale, pork",0.132,142.0,g,"1 piece",0.187
334194,15121,NDB #,Foundation,"Fish, tuna, light, canned in water, drained solids",0.32,107.0,g,"1 can, drained solids",0.342
334194,15121,NDB #,Foundation,"Fish, tuna, light, canned in water, drained solids",0.32,142.0,g,"1 can, total can contents",0.454
333476,15066,NDB #,Foundation,"Fish, pollock, raw",0.069,177.0,g,"1 fillet",0.122
333374,15033,NDB #,Foundation,"Fish, haddock, raw",0.281,176.0,g,"1 fillet",0.495
333008,100192,NDB #,Foundation,"Cookies, oatmeal, soft, with raisins",0.07,27.0,g,"1 cookie",0.019
332791,9533,NDB #,Foundation,"Olives, green, Manzanilla, stuffed with pimiento",0.0,3.2,g,"1 olive",0.0
331960,5746,NDB #,Foundation,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",0.921,174.0,g,"1 piece",1.6
331897,5671,NDB #,Foundation,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",0.372,94.7,g,"1 drumstick, without skin",0.352
331897,5671,NDB #,Foundation,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",0.372,104.0,g,"1 drumstick, with skin",0.387
330415,1285,NDB #,Foundation,"Yogurt, Greek, strawberry, nonfat",0.05,150.0,g,"1 container, 5.3 oz",0.075
330137,1256,NDB #,Foundation,"Yogurt, Greek, plain, nonfat",0.064,156.0,g,"1 container",0.1
329370,1029,NDB #,Foundation,"Cheese, mozzarella, low moisture, part-skim",0.09,86.2,g,"1 cup",0.078
328841,1015,NDB #,Foundation,"Cheese, cottage, lowfat, 2% milkfat",0.057,220.0,g,"1 cup",0.125
328637,1009,NDB #,Foundation,"Cheese, cheddar",0.069,105.0,g,"1 cup",0.072
328637,1009,NDB #,Foundation,"Cheese, cheddar",0.069,17.0,g,"1 slice",0.012
327357,9191,NDB #,Foundation,"Nectarines, raw",0.025,143.0,g,"1 cup,  slices",0.036
327357,9191,NDB #,Foundation,"Nectarines, raw",0.025,140.0,g,"1 serving, NLEA",0.035
327357,9191,NDB #,Foundation,"Nectarines, raw",0.025,142.0,g,"1 each,  2-1/2 dia",0.035
327357,9191,NDB #,Foundation,"Nectarines, raw",0.025,156.0,g,"1 each, 2-3/4 dia",0.039
327357,9191,NDB #,Foundation,"Nectarines, raw",0.025,129.0,g,"1 each, 2-1/3 dia",0.032
327046,9148,NDB #,Foundation,"Kiwifruit, green, raw",0.061,100.0,g,"100 g",0.061
326698,2046,NDB #,Foundation,"Mustard, prepared, yellow",0.069,6.0,g,"1 teaspoon",0.004
326698,2046,NDB #,Foundation,"Mustard, prepared, yellow",0.069,249.0,g,"1 cup",0.172
326196,11236,NDB #,Foundation,"Kale, frozen, cooked, boiled, drained, without salt",0.063,118.0,g,"1 cup, cooked",0.074
325871,18069,NDB #,Foundation,"Bread, white, commercially prepared",0.092,27.3,g,"1 slice",0.025
325524,12537,NDB #,Foundation,"Seeds, sunflower seed kernels, dry roasted, with salt added",0.76,127.0,g,"1 cup",0.965
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",0.025,147.0,g,"1 serving, NLEA ",0.037
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",0.025,161.0,g,"1 fruit, medium (2-2/3 dia)",0.04
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",0.025,225.0,g,"1 fruit, extra large (3 dia)",0.056
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",0.025,173.0,g,"1 fruit, large (2-3/4 dia)",0.043
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",0.025,154.0,g,"1 cup, slices with skin",0.039
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",0.025,147.0,g,"1 fruit, small (2-1/2 dia)",0.037
325198,1042,NDB #,Foundation,"Cheese, pasteurized process, American, vitamin D fortified",0.056,20.6,g,"1 slice",0.012
325287,9123,NDB #,Foundation,"Grapefruit juice, white, canned or bottled, unsweetened",0.0,257.0,g,"1 cup",0.0
325036,1032,NDB #,Foundation,"Cheese, parmesan, grated",0.081,7.6,g,"1 tablespoon",0.006
324860,16098,NDB #,Foundation,"Peanut butter, smooth style, with salt",0.444,32.0,g,"2 tablespoon",0.142
324860,16098,NDB #,Foundation,"Peanut butter, smooth style, with salt",0.444,258.0,g,"1 cup",1.15
324653,11937,NDB #,Foundation,"Pickles, cucumber, dill or kosher dill",0.034,40.4,g,"1 spear",0.014
324317,11296,NDB #,Foundation,"Onion rings, breaded, par fried, frozen, prepared, heated in oven",0.127,20.2,g,"1 piece",0.026
323505,11233,NDB #,Foundation,"Kale, raw",0.147,20.6,g,"1 cup, pieces of ~1",0.03
323294,12563,NDB #,Foundation,"Nuts, almonds, dry roasted, with salt added",0.075,135.0,g,"1 cup, whole",0.101
323121,7022,NDB #,Foundation,"Frankfurter, beef, unheated",0.13,48.6,g,"1 piece",0.063
321358,16158,NDB #,Foundation,"Hummus, commercial",0.143,33.9,g,"2 tablespoon",0.048
321360,100147,NDB #,Foundation,"Tomatoes, grape, raw",0.06,152.0,g,"1 cup",0.091
321360,100147,NDB #,Foundation,"Tomatoes, grape, raw",0.06,49.7,g,"5 tomatoes",0.03
