fdcId,identifier,identifierType,foodType,foodDescription,value,foodWeight,valueUnit,foodMeasure,measureValue
746785,5666,NDB #,Foundation,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",3.77,155.0,g,"1 paired cooked w, crumbles",5.84
746784,19335,NDB #,Foundation,"Sugars, granulated",0.01,188.0,g,"1 cup",0.019
746784,19335,NDB #,Foundation,"Sugars, granulated",0.01,4.0,g,"1 teaspoon",0.01
746783,7919,NDB #,Foundation,"Sausage, turkey, breakfast links, mild, raw",2.58,27.9,g,"1 link",0.72
746783,7919,NDB #,Foundation,"Sausage, turkey, breakfast links, mild, raw",2.58,450.0,g,"1 package",11.6
746781,100173,NDB #,Foundation,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",2.19,80.4,g,"1 link, medium",1.76
746781,100173,NDB #,Foundation,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",2.19,185.0,g,"1 cup, ground",4.05
746781,100173,NDB #,Foundation,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",2.19,186.0,g,"1 link, long",4.07
746780,7089,NDB #,Foundation,"Sausage, Italian, pork, mild, cooked, pan-fried",2.41,86.6,g,"1 link, medium",2.09
746782,1077,NDB #,Foundation,"Milk, whole, 3.25% milkfat, with added vitamin D",0.42,249.0,g,"1 cup",1.05
746778,1079,NDB #,Foundation,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",0.43,245.0,g,"1 cup",1.05
746775,2047,NDB #,Foundation,"Salt, table, iodized",0.0,6.1,g,"1 teaspoon",0.0
746776,1085,NDB #,Foundation,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",0.45,246.0,g,"1 cup",1.11
746777,6164,NDB #,Foundation,"Sauce, salsa, ready-to-serve",0.2,35.7,g,"2 tablespoon",0.071
746779,7954,NDB #,Foundation,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",2.14,18.6,g,"1 link",0.398
746771,9202,NDB #,Foundation,"Oranges, raw, navels",0.11,140.0,g,"1 each,  2-7/8 dia",0.154
746771,9202,NDB #,Foundation,"Oranges, raw, navels",0.11,165.0,g,"1 cup, sections no membranes",0.181
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.44,55.0,g,"1 wedge, small (1/8 of small melon)",0.242
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.44,552.0,g,"1 each, medium (about 5 dia)",2.43
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.44,156.0,g,"1 cup, diced",0.686
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.44,138.0,g,"10 pieces, balls",0.607
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.44,160.0,g,"1 cup, cubes",0.704
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.44,814.0,g,"1 each, large (about 6-1/2 dia)",3.58
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.44,441.0,g,"1 each, small (about 4-1/4 dia)",1.94
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.44,102.0,g,"1 wedge, large (1/8 of large melon)",0.449
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.44,69.0,g,"1 wedge, medium (1/8 of medium melon)",0.304
746774,36622,NDB #,Foundation,"Restaurant, Chinese, sweet and sour pork",1.07,41.8,g,"3 pieces",0.447
746774,36622,NDB #,Foundation,"Restaurant, Chinese, sweet and sour pork",1.07,611.0,g,"1 order",6.54
746773,9412,NDB #,Foundation,"Pears, raw, bartlett",0.07,148.0,g,"1 each, small",0.104
746773,9412,NDB #,Foundation,"Pears, raw, bartlett",0.07,230.0,g,"1 each, large",0.161
746773,9412,NDB #,Foundation,"Pears, raw, bartlett",0.07,178.0,g,"1 each, medium",0.125
746773,9412,NDB #,Foundation,"Pears, raw, bartlett",0.07,140.0,g,"1 cup, slices",0.098
746769,11251,NDB #,Foundation,"Lettuce, cos or romaine, raw",0.25,581.0,g,"1 bunch",1.45
746772,1082,NDB #,Foundation,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",0.43,246.0,g,"1 cup",1.06
746766,1036,NDB #,Foundation,"Cheese, ricotta, whole milk",0.56,129.0,g,"0.5 cup",0.722
746766,1036,NDB #,Foundation,"Cheese, ricotta, whole milk",0.56,258.0,g,"1 cup",1.44
746766,1036,NDB #,Foundation,"Cheese, ricotta, whole milk",0.56,64.6,g,"0.2 cup",0.362
746767,1040,NDB #,Foundation,"Cheese, swiss",4.37,10.9,g,"1 slice, thin",0.476
746767,1040,NDB #,Foundation,"Cheese, swiss",4.37,21.9,g,"1 slice, regular",0.957
746768,9094,NDB #,Foundation,"Figs, dried, uncooked",0.66,149.0,g,"1 cup",0.983
746768,9094,NDB #,Foundation,"Figs, dried, uncooked",0.66,8.4,g,"1 each",0.055
746765,1227,NDB #,Foundation,"Cheese, dry white, queso seco",3.28,97.3,g,"1 cup, grated",3.19
746764,11130,NDB #,Foundation,"Carrots, frozen, unprepared",0.28,100.0,g,"100 g",0.28
746758,23377,NDB #,Foundation,"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0 fat, select, cooked, roasted",3.7,462.0,g,"1 roast, cooked",17.1
746761,23359,NDB #,Foundation,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0 fat, select, raw",3.54,788.0,g,"1 roast, raw",27.9
746760,23362,NDB #,Foundation,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0 fat, select, raw",3.38,690.0,g,"1 roast, raw",23.3
746762,13468,NDB #,Foundation,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8 fat, select, raw",3.52,525.0,g,"1 steak, raw",18.5
746763,13236,NDB #,Foundation,"Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8 fat, choice, cooked, grilled",4.69,360.0,g,"1 steak, cooked",16.9
746759,23385,NDB #,Foundation,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8 fat, choice, raw",3.76,284.0,g,"1 steak, raw",10.7
335240,18075,NDB #,Foundation,"Bread, whole-wheat, commercially prepared",1.76,32.1,g,"1 slice",0.565
334720,36408,NDB #,Foundation,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",0.94,126.0,g,"1 piece",1.18
334628,36412,NDB #,Foundation,"Restaurant, Latino, tamale, pork",1.2,142.0,g,"1 piece",1.7
334536,36602,NDB #,Foundation,"Restaurant, Chinese, fried rice, without meat",0.69,133.0,g,"1 cup",0.918
334194,15121,NDB #,Foundation,"Fish, tuna, light, canned in water, drained solids",0.66,107.0,g,"1 can, drained solids",0.706
334194,15121,NDB #,Foundation,"Fish, tuna, light, canned in water, drained solids",0.66,142.0,g,"1 can, total can contents",0.937
333476,15066,NDB #,Foundation,"Fish, pollock, raw",0.31,177.0,g,"1 fillet",0.549
333374,15033,NDB #,Foundation,"Fish, haddock, raw",0.32,176.0,g,"1 fillet",0.563
333281,100193,NDB #,Foundation,"Tomatoes, canned, red, ripe, diced",0.12,245.0,g,"1 cup",0.294
333008,100192,NDB #,Foundation,"Cookies, oatmeal, soft, with raisins",0.62,27.0,g,"1 cookie",0.167
332791,9533,NDB #,Foundation,"Olives, green, Manzanilla, stuffed with pimiento",0.09,3.2,g,"1 olive",0.003
332397,7028,NDB #,Foundation,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",1.52,13.5,g,"1 slice",0.205
332282,6931,NDB #,Foundation,"Sauce, pasta, spaghetti/marinara, ready-to-serve",0.2,135.0,g,"1 serving, 1/2 cup",0.27
331960,5746,NDB #,Foundation,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",0.96,174.0,g,"1 piece",1.67
331897,5671,NDB #,Foundation,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",2.54,94.7,g,"1 drumstick, without skin",2.4
331897,5671,NDB #,Foundation,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",2.54,104.0,g,"1 drumstick, with skin",2.64
330458,4047,NDB #,Foundation,"Oil, coconut",0.02,11.6,g,"1 tablespoon, liquid oil",0.002
330415,1285,NDB #,Foundation,"Yogurt, Greek, strawberry, nonfat",0.46,150.0,g,"1 container, 5.3 oz",0.69
330137,1256,NDB #,Foundation,"Yogurt, Greek, plain, nonfat",0.53,156.0,g,"1 container",0.827
329716,1137,NDB #,Foundation,"Egg, yolk, dried",7.11,28.4,g,"1 oz",2.02
329716,1137,NDB #,Foundation,"Egg, yolk, dried",7.11,67.0,g,"1 cup, sifted",4.76
329716,1137,NDB #,Foundation,"Egg, yolk, dried",7.11,4.0,g,"1 tablespoon",0.284
329596,1126,NDB #,Foundation,"Egg, yolk, raw, frozen, pasteurized",2.93,28.4,g,"1 oz",0.832
329370,1029,NDB #,Foundation,"Cheese, mozzarella, low moisture, part-skim",3.62,86.2,g,"1 cup",3.12
329490,1133,NDB #,Foundation,"Egg, whole, dried",5.02,28.4,g,"1 oz",1.43
329490,1133,NDB #,Foundation,"Egg, whole, dried",5.02,5.0,g,"1 tablespoon",0.251
329490,1133,NDB #,Foundation,"Egg, whole, dried",5.02,85.0,g,"1 cup, sifted",4.27
328841,1015,NDB #,Foundation,"Cheese, cottage, lowfat, 2% milkfat",0.61,220.0,g,"1 cup",1.34
328637,1009,NDB #,Foundation,"Cheese, cheddar",3.67,105.0,g,"1 cup",3.85
328637,1009,NDB #,Foundation,"Cheese, cheddar",3.67,17.0,g,"1 slice",0.624
327357,9191,NDB #,Foundation,"Nectarines, raw",0.21,143.0,g,"1 cup,  slices",0.3
327357,9191,NDB #,Foundation,"Nectarines, raw",0.21,140.0,g,"1 serving, NLEA",0.294
327357,9191,NDB #,Foundation,"Nectarines, raw",0.21,142.0,g,"1 each,  2-1/2 dia",0.298
327357,9191,NDB #,Foundation,"Nectarines, raw",0.21,156.0,g,"1 each, 2-3/4 dia",0.328
327357,9191,NDB #,Foundation,"Nectarines, raw",0.21,129.0,g,"1 each, 2-1/3 dia",0.271
327046,9148,NDB #,Foundation,"Kiwifruit, green, raw",0.14,100.0,g,"100 g",0.14
326698,2046,NDB #,Foundation,"Mustard, prepared, yellow",0.64,6.0,g,"1 teaspoon",0.038
326698,2046,NDB #,Foundation,"Mustard, prepared, yellow",0.64,249.0,g,"1 cup",1.59
326196,11236,NDB #,Foundation,"Kale, frozen, cooked, boiled, drained, without salt",0.27,118.0,g,"1 cup, cooked",0.319
325871,18069,NDB #,Foundation,"Bread, white, commercially prepared",0.88,27.3,g,"1 slice",0.24
325524,12537,NDB #,Foundation,"Seeds, sunflower seed kernels, dry roasted, with salt added",6.0,127.0,g,"1 cup",7.62
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",0.23,147.0,g,"1 serving, NLEA ",0.338
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",0.23,161.0,g,"1 fruit, medium (2-2/3 dia)",0.37
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",0.23,225.0,g,"1 fruit, extra large (3 dia)",0.518
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",0.23,173.0,g,"1 fruit, large (2-3/4 dia)",0.398
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",0.23,154.0,g,"1 cup, slices with skin",0.354
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",0.23,147.0,g,"1 fruit, small (2-1/2 dia)",0.338
325198,1042,NDB #,Foundation,"Cheese, pasteurized process, American, vitamin D fortified",2.42,20.6,g,"1 slice",0.499
325287,9123,NDB #,Foundation,"Grapefruit juice, white, canned or bottled, unsweetened",0.04,257.0,g,"1 cup",0.103
325036,1032,NDB #,Foundation,"Cheese, parmesan, grated",4.33,7.6,g,"1 tablespoon",0.329
324860,16098,NDB #,Foundation,"Peanut butter, smooth style, with salt",2.54,32.0,g,"2 tablespoon",0.813
324860,16098,NDB #,Foundation,"Peanut butter, smooth style, with salt",2.54,258.0,g,"1 cup",6.55
324653,11937,NDB #,Foundation,"Pickles, cucumber, dill or kosher dill",0.11,40.4,g,"1 spear",0.044
324317,11296,NDB #,Foundation,"Onion rings, breaded, par fried, frozen, prepared, heated in oven",0.59,20.2,g,"1 piece",0.119
323793,1173,NDB #,Foundation,"Egg, white, dried",0.43,107.0,g,"1 cup, sifted",0.46
323793,1173,NDB #,Foundation,"Egg, white, dried",0.43,7.0,g,"1 tablespoon",0.03
323697,1172,NDB #,Foundation,"Egg, white, raw, frozen, pasteurized",0.02,28.4,g,"1 oz",0.006
323604,1171,NDB #,Foundation,"Egg, whole, raw, frozen, pasteurized",1.2,28.4,g,"1 oz",0.341
323505,11233,NDB #,Foundation,"Kale, raw",0.39,20.6,g,"1 cup, pieces of ~1",0.08
323294,12563,NDB #,Foundation,"Nuts, almonds, dry roasted, with salt added",2.8,135.0,g,"1 cup, whole",3.78
323121,7022,NDB #,Foundation,"Frankfurter, beef, unheated",2.06,48.6,g,"1 piece",1.0
321611,11056,NDB #,Foundation,"Beans, snap, green, canned, regular pack, drained solids",0.19,129.0,g,"1 cup, drained",0.245
321358,16158,NDB #,Foundation,"Hummus, commercial",1.38,33.9,g,"2 tablespoon",0.468
321360,100147,NDB #,Foundation,"Tomatoes, grape, raw",0.2,152.0,g,"1 cup",0.304
321360,100147,NDB #,Foundation,"Tomatoes, grape, raw",0.2,49.7,g,"5 tomatoes",0.099
