fdcId,identifier,identifierType,foodType,foodDescription,value,foodWeight,valueUnit,foodMeasure,measureValue
1104812,20090,NDB #,Foundation,"Flour, rice, brown",1.2,100.0,g,"100 g",1.2
1104766,16115,NDB #,Foundation,"Flour, soy, full-fat",9.51,100.0,g,"100 g",9.51
1104705,16117,NDB #,Foundation,"Flour, soy, defatted",7.34,100.0,g,"100 g",7.34
790646,100253,NDB #,Foundation,"Onions, yellow, raw",0.28,143.0,g,"1 Onion, Edible",0.4
790508,1001,NDB #,Foundation,"Butter, stick, salted",0.06,100.0,g,"100 g",0.06
790577,100252,NDB #,Foundation,"Onions, red, raw",0.24,197.0,g,"1 Onion, Edible",0.473
790214,20061,NDB #,Foundation,"Flour, rice, white, unenriched",0.22,100.0,g,"100 g",0.22
790276,100251,NDB #,Foundation,"Flour, corn, yellow, fine meal, enriched",4.44,100.0,g,"100 g",4.44
790146,20083,NDB #,Foundation,"Flour, bread, white, enriched, unbleached",5.55,100.0,g,"100 g",5.55
789951,20581,NDB #,Foundation,"Flour, wheat, all-purpose, enriched, unbleached",5.41,100.0,g,"100 g",5.41
790018,20481,NDB #,Foundation,"Flour, wheat, all-purpose, unenriched, unbleached",1.18,100.0,g,"100 g",1.18
790085,20080,NDB #,Foundation,"Flour, whole wheat, unenriched",3.86,100.0,g,"100 g",3.86
789890,20081,NDB #,Foundation,"Flour, wheat, all-purpose, enriched, bleached",5.62,100.0,g,"100 g",5.62
789828,1145,NDB #,Foundation,"Butter, stick, unsalted",0.03,100.0,g,"100 g",0.03
749420,10896,NDB #,Foundation,"Pork, cured, bacon, cooked, restaurant",1.28,6.3,g,"1 slice",0.081
748967,1123,NDB #,Foundation,"Eggs, Grade A, Large, egg whole",1.67,50.3,g,"1 egg, whole without shell",0.84
747693,11966,NDB #,Foundation,"Ketchup, restaurant",0.43,100.0,g,"100 g",0.43
747441,16511,NDB #,Foundation,"Beans, Dry, Navy (0% moisture)",5.29,100.0,g,"100 g",5.29
747436,16506,NDB #,Foundation,"Beans, Dry, Carioca (0% moisture)",5.87,100.0,g,"100 g",5.87
747434,16504,NDB #,Foundation,"Beans, Dry, Tan (0% moisture)",5.85,100.0,g,"100 g",5.85
747437,16507,NDB #,Foundation,"Beans, Dry, Cranberry (0% moisture)",5.26,100.0,g,"100 g",5.26
747438,16508,NDB #,Foundation,"Beans, Dry, Light Red Kidney (0% moisture)",6.95,100.0,g,"100 g",6.95
747445,16515,NDB #,Foundation,"Beans, Dry, Pinto (0% moisture)",5.4,100.0,g,"100 g",5.4
747439,16509,NDB #,Foundation,"Beans, Dry, Pink (0% moisture)",5.46,100.0,g,"100 g",5.46
747433,16503,NDB #,Foundation,"Beans, Dry, Brown (0% moisture)",4.7,100.0,g,"100 g",4.7
747447,11090,NDB #,Foundation,"Broccoli, raw",0.69,76.0,g,"1 cup, chopped",0.524
747440,16510,NDB #,Foundation,"Beans, Dry, Dark Red Kidney (0% moisture)",6.58,100.0,g,"100 g",6.58
747442,16512,NDB #,Foundation,"Beans, Dry, Small White (0% moisture)",4.93,100.0,g,"100 g",4.93
747443,16513,NDB #,Foundation,"Beans, Dry, Small Red (0% moisture)",4.95,100.0,g,"100 g",4.95
747444,16514,NDB #,Foundation,"Beans, Dry, Black (0% moisture)",5.34,100.0,g,"100 g",5.34
747448,9316,NDB #,Foundation,"Strawberries, raw",0.28,100.0,g,"100 g",0.28
747432,16502,NDB #,Foundation,"Beans, Dry, Flor de Mayo (0% moisture)",4.47,100.0,g,"100 g",4.47
747435,16505,NDB #,Foundation,"Beans, Dry, Light Tan (0% moisture)",7.29,100.0,g,"100 g",7.29
747446,16516,NDB #,Foundation,"Beans, Dry, Great Northern (0% moisture)",5.48,100.0,g,"100 g",5.48
747430,16500,NDB #,Foundation,"Beans, Dry, Medium Red (0% moisture)",6.27,100.0,g,"100 g",6.27
747429,1062,NDB #,Foundation,"Cheese, American, restaurant",0.24,16.0,g,"1 slice",0.038
747431,16501,NDB #,Foundation,"Beans, Dry, Red (0% moisture)",5.05,100.0,g,"100 g",5.05
746952,7129,NDB #,Foundation,"Ham, sliced, restaurant",0.86,16.2,g,"1 slice",0.139
746785,5666,NDB #,Foundation,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",1.56,155.0,g,"1 paired cooked w, crumbles",2.42
746784,19335,NDB #,Foundation,"Sugars, granulated",0.05,188.0,g,"1 cup",0.094
746784,19335,NDB #,Foundation,"Sugars, granulated",0.05,4.0,g,"1 teaspoon",0.002
746780,7089,NDB #,Foundation,"Sausage, Italian, pork, mild, cooked, pan-fried",1.29,86.6,g,"1 link, medium",1.12
746783,7919,NDB #,Foundation,"Sausage, turkey, breakfast links, mild, raw",1.17,27.9,g,"1 link",0.326
746783,7919,NDB #,Foundation,"Sausage, turkey, breakfast links, mild, raw",1.17,450.0,g,"1 package",5.26
746782,1077,NDB #,Foundation,"Milk, whole, 3.25% milkfat, with added vitamin D",0.0,249.0,g,"1 cup",0.0
746781,100173,NDB #,Foundation,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",2.34,80.4,g,"1 link, medium",1.88
746781,100173,NDB #,Foundation,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",2.34,185.0,g,"1 cup, ground",4.33
746781,100173,NDB #,Foundation,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",2.34,186.0,g,"1 link, long",4.35
746775,2047,NDB #,Foundation,"Salt, table, iodized",0.0,6.1,g,"1 teaspoon",0.0
746776,1085,NDB #,Foundation,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",0.0,246.0,g,"1 cup",0.0
746778,1079,NDB #,Foundation,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",0.0,245.0,g,"1 cup",0.0
746779,7954,NDB #,Foundation,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",1.55,18.6,g,"1 link",0.288
746777,6164,NDB #,Foundation,"Sauce, salsa, ready-to-serve",0.42,35.7,g,"2 tablespoon",0.15
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.38,55.0,g,"1 wedge, small (1/8 of small melon)",0.209
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.38,552.0,g,"1 each, medium (about 5 dia)",2.1
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.38,156.0,g,"1 cup, diced",0.593
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.38,138.0,g,"10 pieces, balls",0.524
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.38,160.0,g,"1 cup, cubes",0.608
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.38,814.0,g,"1 each, large (about 6-1/2 dia)",3.09
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.38,441.0,g,"1 each, small (about 4-1/4 dia)",1.68
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.38,102.0,g,"1 wedge, large (1/8 of large melon)",0.388
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",0.38,69.0,g,"1 wedge, medium (1/8 of medium melon)",0.262
746773,9412,NDB #,Foundation,"Pears, raw, bartlett",0.17,148.0,g,"1 each, small",0.252
746773,9412,NDB #,Foundation,"Pears, raw, bartlett",0.17,230.0,g,"1 each, large",0.391
746773,9412,NDB #,Foundation,"Pears, raw, bartlett",0.17,178.0,g,"1 each, medium",0.303
746773,9412,NDB #,Foundation,"Pears, raw, bartlett",0.17,140.0,g,"1 cup, slices",0.238
746772,1082,NDB #,Foundation,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",0.0,246.0,g,"1 cup",0.0
746774,36622,NDB #,Foundation,"Restaurant, Chinese, sweet and sour pork",3.07,41.8,g,"3 pieces",1.28
746774,36622,NDB #,Foundation,"Restaurant, Chinese, sweet and sour pork",3.07,611.0,g,"1 order",18.8
746771,9202,NDB #,Foundation,"Oranges, raw, navels",0.33,140.0,g,"1 each,  2-7/8 dia",0.462
746771,9202,NDB #,Foundation,"Oranges, raw, navels",0.33,165.0,g,"1 cup, sections no membranes",0.544
746765,1227,NDB #,Foundation,"Cheese, dry white, queso seco",0.18,97.3,g,"1 cup, grated",0.175
746769,11251,NDB #,Foundation,"Lettuce, cos or romaine, raw",0.95,581.0,g,"1 bunch",5.52
746764,11130,NDB #,Foundation,"Carrots, frozen, unprepared",0.43,100.0,g,"100 g",0.43
746768,9094,NDB #,Foundation,"Figs, dried, uncooked",2.03,149.0,g,"1 cup",3.02
746768,9094,NDB #,Foundation,"Figs, dried, uncooked",2.03,8.4,g,"1 each",0.171
746766,1036,NDB #,Foundation,"Cheese, ricotta, whole milk",0.1,129.0,g,"0.5 cup",0.129
746766,1036,NDB #,Foundation,"Cheese, ricotta, whole milk",0.1,258.0,g,"1 cup",0.258
746766,1036,NDB #,Foundation,"Cheese, ricotta, whole milk",0.1,64.6,g,"0.2 cup",0.065
746767,1040,NDB #,Foundation,"Cheese, swiss",0.13,10.9,g,"1 slice, thin",0.014
746767,1040,NDB #,Foundation,"Cheese, swiss",0.13,21.9,g,"1 slice, regular",0.028
746759,23385,NDB #,Foundation,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8 fat, choice, raw",1.9,284.0,g,"1 steak, raw",5.4
746763,13236,NDB #,Foundation,"Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8 fat, choice, cooked, grilled",3.53,360.0,g,"1 steak, cooked",12.7
746761,23359,NDB #,Foundation,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0 fat, select, raw",2.34,788.0,g,"1 roast, raw",18.4
746762,13468,NDB #,Foundation,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8 fat, select, raw",2.26,525.0,g,"1 steak, raw",11.9
746760,23362,NDB #,Foundation,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0 fat, select, raw",1.37,690.0,g,"1 roast, raw",9.45
746758,23377,NDB #,Foundation,"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0 fat, select, cooked, roasted",3.04,462.0,g,"1 roast, cooked",14.0
335240,18075,NDB #,Foundation,"Bread, whole-wheat, commercially prepared",2.56,32.1,g,"1 slice",0.822
334720,36408,NDB #,Foundation,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",1.46,126.0,g,"1 piece",1.84
334628,36412,NDB #,Foundation,"Restaurant, Latino, tamale, pork",0.87,142.0,g,"1 piece",1.24
334536,36602,NDB #,Foundation,"Restaurant, Chinese, fried rice, without meat",0.46,133.0,g,"1 cup",0.612
334194,15121,NDB #,Foundation,"Fish, tuna, light, canned in water, drained solids",1.67,107.0,g,"1 can, drained solids",1.79
334194,15121,NDB #,Foundation,"Fish, tuna, light, canned in water, drained solids",1.67,142.0,g,"1 can, total can contents",2.37
333476,15066,NDB #,Foundation,"Fish, pollock, raw",0.22,177.0,g,"1 fillet",0.389
333374,15033,NDB #,Foundation,"Fish, haddock, raw",0.17,176.0,g,"1 fillet",0.299
333281,100193,NDB #,Foundation,"Tomatoes, canned, red, ripe, diced",0.57,245.0,g,"1 cup",1.4
333008,100192,NDB #,Foundation,"Cookies, oatmeal, soft, with raisins",2.28,27.0,g,"1 cookie",0.616
332791,9533,NDB #,Foundation,"Olives, green, Manzanilla, stuffed with pimiento",0.31,3.2,g,"1 olive",0.01
332397,7028,NDB #,Foundation,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",0.58,13.5,g,"1 slice",0.078
332282,6931,NDB #,Foundation,"Sauce, pasta, spaghetti/marinara, ready-to-serve",0.78,135.0,g,"1 serving, 1/2 cup",1.05
331960,5746,NDB #,Foundation,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",0.49,174.0,g,"1 piece",0.853
331897,5671,NDB #,Foundation,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",0.94,94.7,g,"1 drumstick, without skin",0.89
331897,5671,NDB #,Foundation,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",0.94,104.0,g,"1 drumstick, with skin",0.978
330458,4047,NDB #,Foundation,"Oil, coconut",0.05,11.6,g,"1 tablespoon, liquid oil",0.006
330415,1285,NDB #,Foundation,"Yogurt, Greek, strawberry, nonfat",0.09,150.0,g,"1 container, 5.3 oz",0.135
330137,1256,NDB #,Foundation,"Yogurt, Greek, plain, nonfat",0.07,156.0,g,"1 container",0.109
329716,1137,NDB #,Foundation,"Egg, yolk, dried",9.28,28.4,g,"1 oz",2.64
329716,1137,NDB #,Foundation,"Egg, yolk, dried",9.28,67.0,g,"1 cup, sifted",6.22
329716,1137,NDB #,Foundation,"Egg, yolk, dried",9.28,4.0,g,"1 tablespoon",0.371
329596,1126,NDB #,Foundation,"Egg, yolk, raw, frozen, pasteurized",4.13,28.4,g,"1 oz",1.17
329490,1133,NDB #,Foundation,"Egg, whole, dried",6.97,28.4,g,"1 oz",1.98
329490,1133,NDB #,Foundation,"Egg, whole, dried",6.97,5.0,g,"1 tablespoon",0.349
329490,1133,NDB #,Foundation,"Egg, whole, dried",6.97,85.0,g,"1 cup, sifted",5.92
329370,1029,NDB #,Foundation,"Cheese, mozzarella, low moisture, part-skim",0.2,86.2,g,"1 cup",0.172
328841,1015,NDB #,Foundation,"Cheese, cottage, lowfat, 2% milkfat",0.13,220.0,g,"1 cup",0.286
328637,1009,NDB #,Foundation,"Cheese, cheddar",0.16,105.0,g,"1 cup",0.168
328637,1009,NDB #,Foundation,"Cheese, cheddar",0.16,17.0,g,"1 slice",0.027
327357,9191,NDB #,Foundation,"Nectarines, raw",0.3,143.0,g,"1 cup,  slices",0.429
327357,9191,NDB #,Foundation,"Nectarines, raw",0.3,140.0,g,"1 serving, NLEA",0.42
327357,9191,NDB #,Foundation,"Nectarines, raw",0.3,142.0,g,"1 each,  2-1/2 dia",0.426
327357,9191,NDB #,Foundation,"Nectarines, raw",0.3,156.0,g,"1 each, 2-3/4 dia",0.468
327357,9191,NDB #,Foundation,"Nectarines, raw",0.3,129.0,g,"1 each, 2-1/3 dia",0.387
327046,9148,NDB #,Foundation,"Kiwifruit, green, raw",0.24,100.0,g,"100 g",0.24
326698,2046,NDB #,Foundation,"Mustard, prepared, yellow",1.59,6.0,g,"1 teaspoon",0.095
326698,2046,NDB #,Foundation,"Mustard, prepared, yellow",1.59,249.0,g,"1 cup",3.96
326196,11236,NDB #,Foundation,"Kale, frozen, cooked, boiled, drained, without salt",0.84,118.0,g,"1 cup, cooked",0.991
325871,18069,NDB #,Foundation,"Bread, white, commercially prepared",3.36,27.3,g,"1 slice",0.917
325524,12537,NDB #,Foundation,"Seeds, sunflower seed kernels, dry roasted, with salt added",5.21,127.0,g,"1 cup",6.62
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",0.34,147.0,g,"1 serving, NLEA ",0.5
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",0.34,161.0,g,"1 fruit, medium (2-2/3 dia)",0.547
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",0.34,225.0,g,"1 fruit, extra large (3 dia)",0.765
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",0.34,173.0,g,"1 fruit, large (2-3/4 dia)",0.588
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",0.34,154.0,g,"1 cup, slices with skin",0.524
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",0.34,147.0,g,"1 fruit, small (2-1/2 dia)",0.5
325287,9123,NDB #,Foundation,"Grapefruit juice, white, canned or bottled, unsweetened",0.07,257.0,g,"1 cup",0.18
325198,1042,NDB #,Foundation,"Cheese, pasteurized process, American, vitamin D fortified",0.48,20.6,g,"1 slice",0.099
325036,1032,NDB #,Foundation,"Cheese, parmesan, grated",0.45,7.6,g,"1 tablespoon",0.034
324860,16098,NDB #,Foundation,"Peanut butter, smooth style, with salt",1.73,32.0,g,"2 tablespoon",0.554
324860,16098,NDB #,Foundation,"Peanut butter, smooth style, with salt",1.73,258.0,g,"1 cup",4.46
324653,11937,NDB #,Foundation,"Pickles, cucumber, dill or kosher dill",0.23,40.4,g,"1 spear",0.093
324317,11296,NDB #,Foundation,"Onion rings, breaded, par fried, frozen, prepared, heated in oven",1.14,20.2,g,"1 piece",0.23
323793,1173,NDB #,Foundation,"Egg, white, dried",0.0,107.0,g,"1 cup, sifted",0.0
323793,1173,NDB #,Foundation,"Egg, white, dried",0.0,7.0,g,"1 tablespoon",0.0
323604,1171,NDB #,Foundation,"Egg, whole, raw, frozen, pasteurized",1.77,28.4,g,"1 oz",0.503
323697,1172,NDB #,Foundation,"Egg, white, raw, frozen, pasteurized",0.18,28.4,g,"1 oz",0.051
323505,11233,NDB #,Foundation,"Kale, raw",1.6,20.6,g,"1 cup, pieces of ~1",0.33
323294,12563,NDB #,Foundation,"Nuts, almonds, dry roasted, with salt added",3.17,135.0,g,"1 cup, whole",4.28
323121,7022,NDB #,Foundation,"Frankfurter, beef, unheated",1.14,48.6,g,"1 piece",0.554
321611,11056,NDB #,Foundation,"Beans, snap, green, canned, regular pack, drained solids",0.78,129.0,g,"1 cup, drained",1.01
321358,16158,NDB #,Foundation,"Hummus, commercial",2.41,33.9,g,"2 tablespoon",0.817
321360,100147,NDB #,Foundation,"Tomatoes, grape, raw",0.33,152.0,g,"1 cup",0.502
321360,100147,NDB #,Foundation,"Tomatoes, grape, raw",0.33,49.7,g,"5 tomatoes",0.164
